"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"28795","JJ339730","07/18/2025 10:50:00 PM","070XX S SOUTH SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","LAKE","true","true","0334","003","5","43","01A","1193451","1858536","2025","07/26/2025 03:43:50 PM","41.76677448","-87.566478603","(41.76677448, -87.566478603)"
"28797","JJ339711","07/18/2025 10:36:00 PM","028XX W ARTHINGTON ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1135","011","28","27","01A","1157521","1895912","2025","07/26/2025 03:43:50 PM","41.870142501","-87.697161983","(41.870142501, -87.697161983)"
"28796","JJ339705","07/18/2025 10:07:00 PM","066XX S MARSHFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0725","007","16","67","01A","1166470","1860648","2025","07/26/2025 03:43:50 PM","41.773187628","-87.665314044","(41.773187628, -87.665314044)"
"28794","JJ338879","07/18/2025 11:12:00 AM","076XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0624","006","6","69","01A","1180898","1854449","2025","07/26/2025 03:43:50 PM","41.755857224","-87.612615222","(41.755857224, -87.612615222)"
"28793","JJ337034","07/16/2025 10:57:00 PM","030XX W JACKSON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1124","011","28","27","01A","1156235","1898534","2025","07/24/2025 03:44:59 PM","41.877363592","-87.701812481","(41.877363592, -87.701812481)"
"28887","JJ335390","07/15/2025 05:08:00 PM","026XX W ROOSEVELT RD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","true","1023","010","28","28","01A","1158985","1894615","2025","09/28/2025 03:42:00 PM","41.866553506","-87.691822758","(41.866553506, -87.691822758)"
"28792","JJ335333","07/15/2025 04:18:00 PM","066XX S MARYLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","false","false","0321","003","20","42","01A","1183034","1861206","2025","07/23/2025 03:43:33 PM","41.774349728","-87.604577555","(41.774349728, -87.604577555)"
"28789","JJ331795","07/13/2025 01:10:00 AM","008XX N CAMBRIDGE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","CHA GROUNDS","true","false","1823","018","27","8","01A","1172516","1906182","2025","03/23/2026 03:42:13 PM","41.898005892","-87.641807132","(41.898005892, -87.641807132)"
"28788","JJ331658","07/12/2025 09:59:00 PM","056XX W DIVISION ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2531","025","29","25","01A","1138352","1907431","2025","07/20/2025 03:42:49 PM","41.902120397","-87.767259237","(41.902120397, -87.767259237)"
"28783","JJ330383","07/11/2025 10:00:00 PM","132XX S LANGLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","CHA PARKING LOT","true","false","0533","005","10","54","01A","1183254","1817763","2025","08/09/2025 03:43:31 PM","41.655131692","-87.605118011","(41.655131692, -87.605118011)"
"28782","JJ329943","07/11/2025 04:24:00 PM","062XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0313","003","20","42","01A","1180972","1863843","2025","07/19/2025 03:44:33 PM","41.781633612","-87.612055328","(41.781633612, -87.612055328)"
"28791","JJ329362","07/11/2025 08:29:00 AM","130XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","CHA APARTMENT","true","true","0533","005","9","54","01A","1180956","1818619","2025","07/19/2025 03:44:33 PM","41.657533656","-87.613500284","(41.657533656, -87.613500284)"
"28781","JJ327908","07/10/2025 02:29:00 AM","037XX S WELLS ST","0110","HOMICIDE","FIRST DEGREE MURDER","CHA PARKING LOT","false","false","0915","009","3","34","01A","1175178","1879981","2025","07/18/2025 03:45:00 PM","41.826049251","-87.632815166","(41.826049251, -87.632815166)"
"28780","JJ327720","07/09/2025 09:39:00 PM","026XX W WILCOX ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1125","011","27","27","01A","1158755","1899255","2025","07/17/2025 03:42:57 PM","41.879290831","-87.692539948","(41.879290831, -87.692539948)"
"28779","JJ325672","07/08/2025 01:40:00 PM","006XX N MONTICELLO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1122","011","27","23","01A","1151939","1903991","2025","07/16/2025 03:46:38 PM","41.892423829","-87.717442499","(41.892423829, -87.717442499)"
"28778","JJ325307","07/08/2025 02:58:00 AM","034XX N KIMBALL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","RAILROAD PROPERTY","false","false","1733","017","35","21","01A","1153121","1922464","2025","07/16/2025 03:46:38 PM","41.943091976","-87.71261043","(41.943091976, -87.71261043)"
"28777","JJ323386","07/07/2025 04:59:00 AM","096XX S BRENNAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0431","004","7","51","01A","1193217","1841731","2025","03/31/2026 03:44:49 PM","41.720665843","-87.567884204","(41.720665843, -87.567884204)"
"28776","JJ322493","07/06/2025 09:13:00 PM","026XX S CENTRAL PARK AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1032","010","22","30","01A","1152798","1886153","2025","07/14/2025 03:42:31 PM","41.843457409","-87.714759793","(41.843457409, -87.714759793)"
"28775","JJ322586","07/05/2025 11:00:00 PM","001XX W LAKE ST","0110","HOMICIDE","FIRST DEGREE MURDER","CTA ""L"" PLATFORM","false","false","0122","001","42","32","01A","1175301","1901735","2025","07/13/2025 03:42:40 PM","41.885741029","-87.631711749","(41.885741029, -87.631711749)"
"28774","JJ321686","07/05/2025 10:16:00 AM","008XX N CAMBRIDGE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1823","018","27","8","01A","1172521","1906045","2025","07/13/2025 03:42:40 PM","41.897629845","-87.641792824","(41.897629845, -87.641792824)"
"28772","JJ321188","07/05/2025 05:37:00 AM","076XX S BISHOP ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0612","006","17","71","01A","1167881","1854179","2025","07/13/2025 03:42:40 PM","41.755405649","-87.660327195","(41.755405649, -87.660327195)"
"28773","JJ321467","07/05/2025 05:24:00 AM","010XX N LAVERGNE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","1531","015","37","25","01A","1142838","1906429","2025","07/13/2025 03:42:40 PM","41.899288384","-87.750806288","(41.899288384, -87.750806288)"
"28771","JJ321216","07/05/2025 12:34:00 AM","064XX S WINCHESTER AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0726","007","16","67","01A","1164462","1861985","2025","07/13/2025 03:42:40 PM","41.776899099","-87.672637253","(41.776899099, -87.672637253)"
"28770","JJ321190","07/04/2025 11:50:00 PM","012XX E 83RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","0411","004","8","45","01A","1185904","1850206","2025","07/12/2025 03:41:29 PM","41.744097464","-87.594403145","(41.744097464, -87.594403145)"
"28769","JJ320454","07/04/2025 10:02:00 AM","036XX W PALMER ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","2525","025","35","22","01A","1151552","1914374","2025","07/12/2025 03:41:29 PM","41.92092338","-87.718590518","(41.92092338, -87.718590518)"
"28768","JJ320233","07/04/2025 02:52:00 AM","034XX W 62ND PL","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0823","008","14","66","01A","1154525","1862969","2025","07/12/2025 03:41:29 PM","41.779803069","-87.709040106","(41.779803069, -87.709040106)"
"28767","JJ319353","07/03/2025 01:55:00 PM","099XX S BENSLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0431","004","7","51","01A","1194464","1839468","2025","07/11/2025 03:43:10 PM","41.714425439","-87.563390947","(41.714425439, -87.563390947)"
"28763","JJ318710","07/03/2025 12:54:00 AM","003XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1831","018","42","8","01A","1174025","1905669","2025","07/11/2025 03:43:10 PM","41.896564682","-87.636280076","(41.896564682, -87.636280076)"
"28766","JJ318752","07/03/2025 12:45:00 AM","071XX S JEFFERY BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0333","003","5","43","01A","1190784","1857875","2025","01/10/2026 03:41:06 PM","41.765025476","-87.576275351","(41.765025476, -87.576275351)"
"28765","JJ318710","07/02/2025 11:41:00 PM","003XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1831","018","42","8","01A","1174025","1905669","2025","07/10/2025 03:42:05 PM","41.896564682","-87.636280076","(41.896564682, -87.636280076)"
"28764","JJ318710","07/02/2025 11:37:00 PM","003XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1831","018","42","8","01A","1174025","1905669","2025","07/10/2025 03:42:05 PM","41.896564682","-87.636280076","(41.896564682, -87.636280076)"
"28762","JJ318710","07/02/2025 11:53:00 AM","003XX W CHICAGO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1831","018","42","8","01A","1174025","1905669","2025","07/10/2025 03:42:05 PM","41.896564682","-87.636280076","(41.896564682, -87.636280076)"
"28760","JJ317368","07/02/2025 02:36:00 AM","121XX S LA SALLE ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0523","005","9","53","01A","1177460","1824338","2025","07/10/2025 03:42:05 PM","41.673306908","-87.626121003","(41.673306908, -87.626121003)"
"28758","JJ317296","07/01/2025 11:58:00 PM","000XX W 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0623","006","17","44","01A","1177187","1852624","2025","07/09/2025 03:43:39 PM","41.750933717","-87.626270055","(41.750933717, -87.626270055)"
"28757","JJ314107","06/29/2025 06:10:00 PM","007XX E GRAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","RIVER BANK","false","false","1834","018","42","8","01A","1181819","1904130","2025","07/07/2025 03:43:56 PM","41.892164276","-87.607702294","(41.892164276, -87.607702294)"
"28759","JJ306503","06/28/2025 04:46:00 PM","023XX E 93RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","HOSPITAL","true","false","0413","004","7","48","01A","1193360","1843756","2025","11/17/2025 03:42:14 PM","41.726219145","-87.567294437","(41.726219145, -87.567294437)"
"28755","JJ312697","06/28/2025 04:18:00 PM","008XX E 63RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","false","false","0313","003","20","42","01A","1183247","1863427","2025","07/06/2025 03:42:52 PM","41.780439401","-87.603727666","(41.780439401, -87.603727666)"
"28754","JJ312024","06/28/2025 03:02:00 AM","022XX W CORTLAND ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1434","014","32","22","01A","1161149","1912694","2025","07/06/2025 03:42:52 PM","41.916119144","-87.683375737","(41.916119144, -87.683375737)"
"28753","JJ311804","06/27/2025 09:59:00 PM","054XX S PRAIRIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true","0231","002","3","40","01A","1178968","1868935","2025","08/27/2025 03:41:47 PM","41.795652442","-87.619247355","(41.795652442, -87.619247355)"
"28752","JJ311279","06/27/2025 03:42:00 PM","014XX W 95TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","2222","022","21","73","01A","1168184","1841735","2025","07/05/2025 03:45:34 PM","41.721251017","-87.659573806","(41.721251017, -87.659573806)"
"28787","JJ309322","06/27/2025 10:10:00 AM","052XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2532","025","37","25","01A","1141265","1910137","2025","07/15/2025 03:42:27 PM","41.909492725","-87.75649238","(41.909492725, -87.75649238)"
"28751","JJ310217","06/26/2025 07:39:00 PM","014XX S SACRAMENTO DR","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","true","false","1022","010","24","29","01A","1156220","1893242","2025","07/04/2025 03:41:38 PM","41.862842099","-87.702010464","(41.862842099, -87.702010464)"
"28784","JJ309322","06/26/2025 03:29:00 AM","052XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2532","025","37","25","01A","1141265","1910137","2025","07/14/2025 03:41:42 PM","41.909492725","-87.75649238","(41.909492725, -87.75649238)"
"28786","JJ309322","06/26/2025 02:55:00 AM","052XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2532","025","37","25","01A","1141265","1910137","2025","07/15/2025 03:42:27 PM","41.909492725","-87.75649238","(41.909492725, -87.75649238)"
"28785","JJ309322","06/26/2025 02:50:00 AM","052XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2532","025","37","25","01A","1141265","1910137","2025","07/15/2025 03:42:27 PM","41.909492725","-87.75649238","(41.909492725, -87.75649238)"
"28747","JJ308891","06/25/2025 08:17:00 PM","012XX S SPRINGFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1011","010","24","29","01A","1150575","1894131","2025","07/03/2025 03:47:31 PM","41.865393661","-87.722709581","(41.865393661, -87.722709581)"
"28756","JJ308888","06/25/2025 07:59:00 PM","000XX W CTA OHARE PLATFORM ST","0110","HOMICIDE","FIRST DEGREE MURDER","CTA ""L"" PLATFORM","true","false","1654","016","41","76","01A","1100955","1934905","2025","07/03/2025 03:47:31 PM","41.978108446","-87.904122758","(41.978108446, -87.904122758)"
"28746","JJ308433","06/25/2025 02:54:00 PM","077XX S AVALON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0411","004","8","45","01A","1185886","1854022","2025","07/03/2025 03:47:31 PM","41.754569374","-87.59434901","(41.754569374, -87.59434901)"
"28939","JJ302286","06/25/2025 02:09:00 PM","029XX N SPAULDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","1412","014","35","21","01A","1153875","1919330","2025","11/08/2025 03:43:33 PM","41.934477029","-87.709922862","(41.934477029, -87.709922862)"
"28745","JJ305211","06/23/2025 07:40:00 AM","062XX S MICHIGAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0311","003","20","40","01A","1178258","1863751","2025","07/01/2025 03:41:00 PM","41.781443194","-87.62200821","(41.781443194, -87.62200821)"
"28869","JJ305675","06/22/2025 11:00:00 PM","075XX S SOUTH SHORE DR","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0421","004","7","43","01A","1196126","1856148","2025","09/13/2025 03:58:09 PM","41.76015578","-87.556752911","(41.76015578, -87.556752911)"
"28744","JJ303959","06/22/2025 06:04:00 AM","013XX S KOLIN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","1011","010","24","29","01A","1147595","1893490","2025","06/30/2025 03:42:36 PM","41.863692322","-87.733665815","(41.863692322, -87.733665815)"
"28743","JJ302653","06/21/2025 03:01:00 AM","023XX W ROOSEVELT RD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1233","012","28","28","01A","1160918","1894658","2025","02/08/2026 03:41:17 PM","41.866631644","-87.684725312","(41.866631644, -87.684725312)"
"28742","JJ302653","06/21/2025 02:50:00 AM","023XX W ROOSEVELT RD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1233","012","28","28","01A","1160918","1894658","2025","02/08/2026 03:41:17 PM","41.866631644","-87.684725312","(41.866631644, -87.684725312)"
"28740","JJ301095","06/19/2025 09:35:00 PM","006XX W 63RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0711","007","20","68","01A","1172906","1863108","2025","06/27/2025 03:42:39 PM","41.779798546","-87.641648739","(41.779798546, -87.641648739)"
"28741","JJ300179","06/19/2025 08:23:00 AM","030XX W ARGYLE ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","1713","017","33","14","01A","1155402","1933061","2025","06/27/2025 03:42:39 PM","41.972125178","-87.703940523","(41.972125178, -87.703940523)"
"28739","JJ300031","06/19/2025 02:18:00 AM","092XX S DOBSON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","0413","004","8","47","01A","1184828","1844019","2025","06/27/2025 03:42:39 PM","41.72714495","-87.598539214","(41.72714495, -87.598539214)"
"28738","JJ298100","06/17/2025 03:37:00 PM","028XX E 93RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0423","004","7","48","01A","1196511","1843837","2025","06/25/2025 03:44:48 PM","41.726363889","-87.555749621","(41.726363889, -87.555749621)"
"28737","JJ296408","06/16/2025 11:14:00 AM","035XX W FLOURNOY ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1133","011","24","27","01A","1152849","1896802","2025","09/20/2025 03:41:39 PM","41.872678492","-87.714290873","(41.872678492, -87.714290873)"
"28736","JJ296156","06/16/2025 06:26:00 AM","115XX S PRAIRIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0532","005","9","53","01A","1179976","1828575","2025","06/24/2025 03:49:41 PM","41.684876825","-87.616783333","(41.684876825, -87.616783333)"
"28735","JJ295072","06/15/2025 05:13:00 AM","076XX S PRAIRIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0623","006","6","69","01A","1179356","1854501","2025","06/23/2025 03:45:27 PM","41.756035228","-87.618264667","(41.756035228, -87.618264667)"
"28734","JJ294916","06/15/2025 01:01:00 AM","008XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0624","006","8","69","01A","1183016","1852803","2025","06/23/2025 03:45:27 PM","41.751291477","-87.604904392","(41.751291477, -87.604904392)"
"28733","JJ293685","06/14/2025 12:15:00 AM","001XX N LARAMIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1532","015","28","25","01A","1141685","1900700","2025","06/22/2025 03:43:11 PM","41.883588723","-87.755183076","(41.883588723, -87.755183076)"
"28732","JJ293685","06/14/2025 12:07:00 AM","001XX N LARAMIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","1532","015","28","25","01A","1141685","1900700","2025","06/22/2025 03:43:11 PM","41.883588723","-87.755183076","(41.883588723, -87.755183076)"
"28730","JJ289584","06/11/2025 12:25:00 PM","014XX N ARTESIAN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1423","014","1","24","01A","1159813","1909490","2025","12/25/2025 03:40:45 PM","41.907354802","-87.688372647","(41.907354802, -87.688372647)"
"28731","JJ289684","06/11/2025 01:10:00 AM","078XX S PAULINA ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0611","006","17","71","01A","1166374","1852684","2025","06/19/2025 03:41:17 PM","41.751335377","-87.665892478","(41.751335377, -87.665892478)"
"28949","JJ288356","06/10/2025 03:14:00 AM","080XX S CAMPBELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0835","008","18","70","01A","1161106","1851345","2025","05/06/2026 03:41:16 PM","41.747771478","-87.685234189","(41.747771478, -87.685234189)"
"28761","JJ222340","06/09/2025 05:46:00 PM","070XX S OGLESBY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0331","003","5","43","01A","1192982","1858881","2025","07/05/2025 03:43:41 PM","41.767732647","-87.568186389","(41.767732647, -87.568186389)"
"28728","JJ286744","06/08/2025 09:13:00 PM","054XX S DAMEN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0932","009","16","61","01A","1163953","1868449","2025","06/16/2025 03:42:23 PM","41.794647866","-87.67432161","(41.794647866, -87.67432161)"
"28727","JJ285699","06/08/2025 01:25:00 AM","056XX W FULLERTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","true","false","2515","025","30","19","01A","1138203","1915387","2025","11/22/2025 03:41:52 PM","41.923955281","-87.767613787","(41.923955281, -87.767613787)"
"28726","JJ285418","06/07/2025 06:34:00 PM","020XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0414","004","8","43","01A","1191049","1852989","2025","06/15/2025 03:43:33 PM","41.751611479","-87.575461834","(41.751611479, -87.575461834)"
"28722","JJ281924","06/04/2025 11:29:00 PM","043XX S FAIRFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0922","009","12","58","01A","1158757","1875726","2025","06/12/2025 03:58:53 PM","41.814724628","-87.693176609","(41.814724628, -87.693176609)"
"28721","JJ279248","06/03/2025 01:35:00 AM","078XX S MERRILL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0414","004","8","43","01A","1191893","1853494","2025","06/11/2025 03:44:19 PM","41.7529768","-87.57235266","(41.7529768, -87.57235266)"
"28719","JJ279117","06/02/2025 10:56:00 PM","133XX S LANGLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0533","005","10","54","01A","1183296","1817317","2025","09/10/2025 03:47:36 PM","41.653906827","-87.604978122","(41.653906827, -87.604978122)"
"28723","JJ278097","06/02/2025 09:14:00 AM","001XX N ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","1224","012","27","28","01A","1165723","1901273","2025","06/10/2025 03:45:40 PM","41.88468277","-87.66689711","(41.88468277, -87.66689711)"
"28729","JJ129358","06/02/2025 01:50:00 AM","113XX S MORGAN ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2234","022","21","75","01A","1171684","1829594","2025","06/12/2025 03:56:08 PM","41.687858377","-87.647108365","(41.687858377, -87.647108365)"
"28718","JJ276827","06/01/2025 03:26:00 AM","119XX S WALLACE ST","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","true","false","0524","005","21","53","01A","1174455","1825755","2025","09/12/2025 03:50:12 PM","41.677262535","-87.637077599","(41.677262535, -87.637077599)"
"28717","JJ275375","05/30/2025 11:49:00 PM","013XX E 67TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0321","003","5","42","01A","1186498","1860845","2025","06/07/2025 03:41:43 PM","41.773277862","-87.591890719","(41.773277862, -87.591890719)"
"28716","JJ274548","05/30/2025 10:49:00 AM","000XX S SPRINGFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1122","011","28","26","01A","1150397","1899626","2025","06/07/2025 03:41:43 PM","41.880476036","-87.723219647","(41.880476036, -87.723219647)"
"29008","JJ273755","05/29/2025 04:43:00 PM","009XX E 93RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","RAILROAD PROPERTY","false","false","0413","004","8","47","01A","1184269","1843511","2025","01/13/2026 03:57:41 PM","41.725764016","-87.600602724","(41.725764016, -87.600602724)"
"28714","JJ270228","05/27/2025 02:03:00 AM","110XX S ASHLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2234","022","21","75","01A","1167638","1831409","2025","06/04/2025 04:05:28 PM","41.692926531","-87.661868615","(41.692926531, -87.661868615)"
"28713","JJ270056","05/26/2025 11:25:00 PM","016XX S SPRINGFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1014","010","24","29","01A","1150665","1891583","2025","06/03/2025 03:48:48 PM","41.85839989","-87.722445742","(41.85839989, -87.722445742)"
"28712","JJ267515","05/24/2025 10:30:00 PM","008XX N SACRAMENTO BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1211","012","27","23","01A","1156077","1905265","2025","06/01/2025 03:44:01 PM","41.895837291","-87.702210849","(41.895837291, -87.702210849)"
"28711","JJ266906","05/24/2025 03:22:00 AM","017XX N SPAULDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1422","014","26","23","01A","1153871","1911379","2025","06/01/2025 03:44:01 PM","41.912658911","-87.710149915","(41.912658911, -87.710149915)"
"28710","JJ266335","05/23/2025 05:02:00 PM","020XX W 71ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","RETAIL STORE","true","false","0735","007","17","67","01A","1164133","1857575","2025","12/14/2025 03:40:55 PM","41.764804389","-87.673967305","(41.764804389, -87.673967305)"
"28709","JJ265707","05/23/2025 07:01:00 AM","038XX W AUGUSTA BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","27","23","01A","1150774","1906401","2025","05/31/2025 03:43:34 PM","41.899059982","-87.721657992","(41.899059982, -87.721657992)"
"28706","JJ261204","05/20/2025 01:41:00 PM","000XX E 111TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0531","005","9","49","01A","1178327","1831371","2025","10/28/2025 03:41:02 PM","41.692586937","-87.622735417","(41.692586937, -87.622735417)"
"28705","JJ261204","05/19/2025 05:07:00 PM","000XX E 111TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0531","005","9","49","01A","1178327","1831371","2025","10/28/2025 03:41:02 PM","41.692586937","-87.622735417","(41.692586937, -87.622735417)"
"28704","JJ260565","05/19/2025 08:24:00 AM","024XX W GLADYS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1125","011","27","28","01A","1160190","1898362","2025","05/27/2025 03:52:58 PM","41.876810835","-87.687295541","(41.876810835, -87.687295541)"
"28702","JJ260229","05/19/2025 12:10:00 AM","045XX N KENNICOTT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1722","017","39","16","01A","1147249","1929799","2025","05/27/2025 03:52:58 PM","41.963334459","-87.734004574","(41.963334459, -87.734004574)"
"28701","JJ258837","05/17/2025 06:37:00 PM","109XX S NORMAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2233","022","21","49","01A","1174910","1832256","2025","05/25/2025 03:42:20 PM","41.695092184","-87.635219335","(41.695092184, -87.635219335)"
"28699","JJ256156","05/15/2025 07:04:00 PM","099XX S CRILLY DR","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","false","false","0432","004","10","52","01A","1203752","1839918","2025","05/23/2025 03:41:35 PM","41.715427321","-87.52935993","(41.715427321, -87.52935993)"
"28700","JJ255814","05/15/2025 03:06:00 PM","018XX S RIDGEWAY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1014","010","24","29","01A","1151660","1890731","2025","05/23/2025 03:41:35 PM","41.856042416","-87.718815813","(41.856042416, -87.718815813)"
"28698","JJ255134","05/15/2025 01:45:00 AM","078XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0624","006","6","69","01A","1180935","1853046","2025","05/23/2025 03:41:35 PM","41.752006389","-87.612522704","(41.752006389, -87.612522704)"
"28697","JJ254833","05/14/2025 07:03:00 PM","029XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0422","004","7","46","01A","1197033","1853148","2025","05/22/2025 03:42:35 PM","41.751901051","-87.553528478","(41.751901051, -87.553528478)"
"28696","JJ253784","05/14/2025 01:29:00 AM","074XX S STONY ISLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","true","false","0324","003","8","43","01A","1188107","1855775","2025","05/22/2025 03:42:35 PM","41.759327126","-87.586154041","(41.759327126, -87.586154041)"
"28695","JJ253716","05/14/2025 12:25:00 AM","010XX W 14TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","DRIVEWAY","false","false","1232","012","28","28","01A","1169937","1893577","2025","05/22/2025 03:42:35 PM","41.863473532","-87.651647229","(41.863473532, -87.651647229)"
